\database\database_achieveInfo.msbt
AchieveName_001	{r[ひゃくせんれんま]}百戦錬磨{/r}
CharaSerif_05_F	ねえ、{r[きょうわこく]}共和国{/r}にもどる{r[き]}気{/r}はないの？\n{r[こきょう]}故郷{/r}を{r[てき]}敵{/r}にまわして･･･ それでいいの？
CharaSerif_06_M	フフフ･･･ すべては\nスシへの{r[しんねん]}信念{/r}･･･ の･･･ ため･･････
CharaSerif_08_M	･･･むう、{r[ざんねん]}残念{/r}じゃな。 おたがい{r[こころ]}心{/r}より\nスシを{r[あい]}愛{/r}するもの{r[どうし]}同士{/r}じゃというのに･･･
\event\stageEndM129.msbt
CharaSerif_00_M	みごとだ･･･！ ジュウベエ{r[さま]}様{/r}･･･ いや\nグロム{r[さま]}様{/r}はこの{r[おく]}奥{/r}･･･ {r[い]}行{/r}くが{r[よ]}良{/r}い。
CharaSerif_01_M	･･･なあ、ひとつおしえてくれ。
CharaSerif_01_F	･･･ねえ、ひとつおしえて。
CharaSerif_02_M	{r[ていこくぐん]}帝国軍{/r}は、なぜ{r[てき]}敵{/r}だった{r[もの]}者{/r}を･･･\nとうちゃんや、あんたらを{r[なかま]}仲間{/r}にしたんだ？
CharaSerif_02_F	{r[ていこくぐん]}帝国軍{/r}は、なぜ{r[てき]}敵{/r}だった{r[もの]}者{/r}を･･･\nとうさんや、あなたたちを{r[なかま]}仲間{/r}にしたの？
CharaSerif_03_M	･･･それは、グラード{r[こうてい]}皇帝{/r}{r[へいか]}陛下{/r}の\n{r[いこう]}意向{/r}によるものが{r[おお]}大{/r}きい･･･
CharaSerif_04_M	なんじゃと？ ･･･{r[こうてい]}皇帝{/r}の？
CharaSerif_05_M	{r[へいか]}陛下{/r}は･･･ {r[さき]}先{/r}の{r[たいせんちゅう]}大戦中{/r}、{r[ちち]}父{/r}である\n{r[せんだい]}先代{/r}{r[こうてい]}皇帝{/r}を{r[うしな]}失{/r}われ、おさびしい{r[み]}身{/r}だった･･･
CharaSerif_06_M	おそらく、{r[ちちおや]}父親{/r}のような{r[そんざい]}存在{/r}が\n{r[ほ]}欲{/r}しかったのだろう･･･
CharaSerif_07_M	いっしょにスシを{r[た]}食{/r}べてくれる･･･\n{r[りそう]}理想{/r}の･･･ {r[ちちおや]}父親{/r}が･･･
CharaSerif_08_M	なるほど･･･\nそれがジュウベエだったのじゃな。
CharaSerif_09_M	ちぇっ、なにが{r[ちちおや]}父親{/r}だ･･･\n{r[じつ]}実{/r}の{r[むすこ]}息子{/r}をほったらかしといて･･･！
CharaSerif_09_F	フン、なにが{r[ちちおや]}父親{/r}よ･･･\nカワイイ{r[むすめ]}娘{/r}をほったらかしといて･･･！
\event\stageEndM131.msbt
CharaSerif_00_M	･･･これが、おまえのスシか。
CharaSerif_01_M	ムサシ･･･ よくぞ{r[ちち]}父{/r}をたおした。
CharaSerif_02_M	そして、よくぞ{r[き]}気{/r}づかせてくれた。\nこのオレが{r[わす]}忘{/r}れていたことを･･･
CharaSerif_03_M	へへっ･･･\nむずかしいことは、わからねえ。
CharaSerif_03_F	へへっ♪\nむずかしいことは、わからないわ･･･
CharaSerif_04_M	オレは･･･ スシを{r[た]}食{/r}べてただけさ。\nとうちゃんと･･･ {r[ふたり]}二人{/r}でな。
CharaSerif_04_F	わたしは･･･ スシを{r[た]}食{/r}べてただけ。\nとうさんと、{r[ふたり]}二人{/r}でね！
CharaSerif_05_M	ムサシは･･･ はげしい{r[たたか]}戦{/r}いの{r[なか]}中{/r}にあっても\n{r[ちち]}父{/r}と{r[とも]}共{/r}にスシを{r[た]}食{/r}べる、その{r[よろこ]}喜{/r}びを{r[かん]}感{/r}じていた･･･
CharaSerif_06_M	{r[かな]}悲{/r}しみや{r[にく]}憎{/r}しみ{r[いじょう]}以上{/r}に･･･ {r[よろこ]}喜{/r}びを･･･！
CharaSerif_07_M	グロムよ･･･ いや、ジュウベエよ。\nそんなムサシを{r[み]}見{/r}てわかったであろう。
CharaSerif_08_M	スシを{r[た]}食{/r}べる･･･ その{r[ほんとう]}本当{/r}の{r[いみ]}意味{/r}を･･･
CharaSerif_09_M	ああ･･･ オレは、{r[りそう]}理想{/r}を{r[お]}追{/r}い{r[もと]}求{/r}めるあまり\n{r[たいせつ]}大切{/r}なことを{r[みお]}見落{/r}としていたようだ･･･
CharaSerif_10_M	スシは、{r[ひと]}人{/r}を{r[えがお]}笑顔{/r}にするもの･･･\nスシは、{r[ひと]}人{/r}と{r[ひと]}人{/r}をつなぐもの･･･
CharaSerif_11_M	スシによって{r[にくしん]}肉親{/r}{r[どうし]}同士{/r}があらそうなど･･･\nあってはならないことだ。
CharaSerif_12_M	とうちゃん･･･！
CharaSerif_12_F	とうさん･･･！
CharaSerif_13_M	うむ！ その{r[とお]}通{/r}りじゃ。
CharaSerif_14_M	ムサシ･･･ {r[かな]}悲{/r}しい{r[おも]}思{/r}いをさせたな。\nそして、{r[けっきょく]}結局{/r}おまえをまきこんでしまった･･･
CharaSerif_15_M	いいんだ･･･ こうしてまた{r[あ]}会{/r}えた。\nそれだけで、オレ･･･
CharaSerif_15_F	いいの･･･ こうしてまた{r[あ]}会{/r}えた。\nそれだけで、わたし･･･
CharaSerif_16_M	{r[ていこくぐん]}帝国軍{/r}の{r[げんすい]}元帥{/r}グロムは、もういない。\nおまえの{r[ちち]}父{/r}に{r[もど]}戻{/r}らせてくれ･･･
CharaSerif_17_M	とうちゃん･･･！
CharaSerif_17_F	とうさん･･･！
\event\stageEndM136.msbt
CharaSerif_00_M	ゴイスー!!\nこちらアゲちゃいます～！
CharaSerif_40_M	『{c[91ff1e]}ちからのかんづめ{c[000000]}』を{r[て]}手{/r}に{r[い]}入{/r}れた！
\event\stageTutorialPuzzleBattle.msbt
CharaSerif_00_M	どうでっか！\nこれが{c[91ff1e]}パズルバトル{c[000000]}のスシフィールドや。
CharaSerif_01_M	でな、ここにあるスシを{c[ffae00]}５{r[て]}手{/r}{c[000000]}で{r[ぜんぶ]}全部{/r}{r[と]}取{/r}るんや。\n{c[ffae00]}{r[おな]}同{/r}じ{r[いろ]}色{/r}の{r[さら]}皿{/r}{c[000000]}は{c[ffae00]}{r[いちど]}一度{/r}{c[000000]}にぜんぶ{r[と]}取{/r}らんとあかんで。
CharaSerif_02_M	そうやな･･･ こんな{r[かん]}感{/r}じで{r[と]}取{/r}っていくんや！
CharaSerif_03_M	おお！\nほんとに{c[ffae00]}５{r[て]}手{/r}{c[000000]}でぜんぶ{r[と]}取{/r}れるんだな！
CharaSerif_03_F	おおっ♪\nほんとに{c[ffae00]}５{r[て]}手{/r}{c[000000]}でぜんぶ{r[と]}取{/r}れるのね！
CharaSerif_04_M	そうや！ {r[せいげんじかん]}制限時間{/r}がだんだん{r[みじか]}短{/r}くなるから、\n{r[ぜんぶ]}全部{/r}{r[と]}取{/r}るのはどんどん{r[むずか]}難{/r}しくなるで。
CharaSerif_05_M	ほな、{r[か]}勝{/r}てた{r[かず]}数{/r}が{r[おお]}多{/r}いほど、\nいい{r[しょうひん]}賞品{/r}が{r[て]}手{/r}に{r[はい]}入{/r}るから、がんばってや！
\scene\scene_arenavsresult.msbt
Text_GachiBattle	ガチバトル
Text_VarietyBattle	バラエティバトル
Text_WinNum	{r[か]}勝{/r}ち{r[すう]}数{/r}
Text_ThisWinNum	今回の勝ち数
Text_ThisRatingChange	今回のレート変化
Text_Rate	レート
Text_GetItem	かくとくアイテム
Text_GachiRatingBattle	ガチレーティングバトル
Text_ItemNone	なし
Win_GachiRetry	{c[dc0000]}\x0e\x01\x10\0{c[000000]}さんとガチバトルで\nもう{r[いちどたいせん]}一度対戦{/r}しますか？
Win_GachiRatingRetry	{c[dc0000]}\x0e\x01\x10\0{c[000000]}さんとガチレーティングバトルで\nもう{r[いちどたいせん]}一度対戦{/r}しますか？
Win_VarietyRetry	{c[dc0000]}\x0e\x01\x10\0{c[000000]}さんとバラエティバトルで\nもう{r[いちどたいせん]}一度対戦{/r}しますか？
Win_EnemyExit	{r[たいせんあいて]}対戦相手{/r}が{r[たいしゅつ]}退出{/r}しました。
\scene\scene_battledata.msbt
BattleDataSceneCommentary	スキル
BattleDataSceneSushi	スシ
BattleDataSceneSkill	データ
BattleDataSceneUnknownGodName	?????
BattleDataSceneUnknownSkillName	?????
BattleDataSceneUnknownLevel	?
BattleDataSceneUnknownHP	?????
BattleDataSceneUnknownFavPower	?????
BattleDataSceneArea	エリア
BattleDataSceneTeaming	へんせい
BattleDataSceneMyData	マイデータ
BattleDataSceneEnemyGod	テキのスシガミ
BattleDataSceneGachi	ガチバトル
BattleDataSceneGachiRating	ガチレーティングバトル
BattleDataSceneVariety	バラエティバトル
BattleDataSceneGachi_2Line	ガチ\nバトル
BattleDataSceneGR_2Line	     ガチレー\n     ティング
BattleDataSceneVariety_2Line	バラエティ\nバトル
BattleDataSceneWait	おまち\nください
BattleDataSceneEnemyWait	{r[たいせんあいて]}対戦相手{/r}を{r[ま]}待{/r}っています
BattleDataSceneGodSet	{r[つか]}使{/r}うスシガミセットを{r[き]}決{/r}めてください
BattleDataLocalBattle	ローカル対戦
BattleDataRandomMatch	ランダムマッチ
BattleDataFriendMatch	フレンドマッチ
BattleDataNotUseSushiGod	※{r[つうしんたいせん]}通信対戦{/r}では{r[つか]}使{/r}えません
\scene\scene_battleresult.msbt
Text_Clear	クリア!!
Text_Cleared	クリアずみ
Text_ExpMax	さいだい
Text_LevelUp	レベルアップ!
Text_Score	スコア
Text_HighScore	ハイスコア
Text_EatDishNumUnit_zr	皿
Text_EatDishNumUnit_sg	皿
Text_EatDishNumUnit_pl	皿
Text_EatDish	たべたスシ
Text_ClearTimeBonus	クリアタイムボーナス
Text_FavPowerBonus	スシパワーボーナス
Text_BlackBeltBonus	くろおびボーナス
Text_ItemNone	なし
Text_Rank	ランク
Text_Exp	けいけんち
Text_GetItem	かくとくアイテム
Text_BattleResult	バトルけっか
Text_StarBonus	かくとくボーナス\xd7%d
Win_GetFavPower00	リミットまで{r[た]}食{/r}べた！
Win_GetFavPower01	スシパワー『{c[91ff1e]}\x0e\x01\x17\0{c[000000]}』が\n{r[からだ]}体{/r}にやどった！
Win_GetFavPowerTitle	スシパワーかくとく！
Label_ExStage_Advent	エリアクリア ＆ スター40個の{r[かくとく]}獲得{/r}で…\nエリア『{c[006e00]}\x0e\x01\x13\0{c[000000]}』の\n{c[dc0000]}かくしステージ{c[000000]}がオープン！
Label_ExStage30_Advent	エリアクリア ＆ スター30個の{r[かくとく]}獲得{/r}で…\nエリア『{c[006e00]}\x0e\x01\x13\0{c[000000]}』の\n{c[dc0000]}かくしステージ{c[000000]}がオープン！
\scene\scene_cmn.msbt
Label_AreaNumber	エリア %ls
Btn_Next	つぎへ
Btn_ToMap_FromEvent	マップへ
Btn_ToMap_FromArea	マップへ
Btn_ToMusashi	ムサシへ
Btn_Back	もどる
Btn_Menu	メニュー
Btn_Decide	けってい
Btn_Chinju	ちんじゅ\nのもり
Btn_Battle	バトル！
Btn_SeeEnemyInfo	てきデータをみる
Btn_EventReplay	おはなしリプレイ
Btn_Close	とじる
Btn_Change	へんこう
Btn_Skill	スキル
Btn_Sushi	スシ
Btn_Data	データ
Btn_OK	OK
Btn_Yes	はい
Btn_No	いいえ
Btn_Use	つかう
Btn_Watch	みる
BtnSort	けいやくじゅん
BtnSortSushiGodName	スシガミ{r[めい]}名{/r}
BtnSortSushiGodLv	スシガミレベル
BtnSortSkillName	スキル{r[めい]}名{/r}
BtnSortDicNo	{r[だいひゃっか]}大百科{/r}ナンバー
BtnSecret	ひみつ
BtnAppearance	すがた
Text_Sushi	スシ
Text_SushiReinforcement	メニューが{r[きょうか]}強化{/r}された!
Text_Life	たいりょく
Text_PlayerPower	うでっぷし
Text_DiffencePower	まもりのチカラ
Text_Skill	スキル
Text_Lv	Lv
Text_HP	HP
Text_VS	VS
Text_MainTeam	ジブンのスシガミ
List_Sorting	ならべかえ
List_SelectSort	ならび{r[じゅん]}順{/r}を{r[えら]}選{/r}んでください
List_Remove	はずす
Text_Connecting	{r[つうしんちゅう]}通信中{/r}
Text_Waiting	{r[たいきちゅう]}待機中{/r}
Text_Searching	{r[けんさくちゅう]}検索中{/r}
Text_ReSearch	{r[さいけんさく]}再検索{/r}
Text_HeroName	ムサシ
Win_FileNameInput	ファイル{r[めい]}名{/r}を{r[にゅうりょく]}入力{/r}してください。\n{c[dc0000]}※{r[つうしんたいせん]}通信対戦{/r}やランキングで{r[こうかい]}公開{/r}されます。\n　{r[こじんじょうほう]}個人情報{/r}など{r[ふてきせつ]}不適切{/r}な{r[ないよう]}内容{/r}は\n　{r[か]}書{/r}かないでください。{c[000000]}
Label_ErrorText	以下の文字は使用できません。\nもう一度入力してください。
Txt_PlayTime	プレイじかん
Txt_StageEX	ex.
Btn_Skip	スキップ
\scene\scene_eyecatch.msbt
Title_chapter01	スシとの{r[そうぐう]}遭遇{/r}
Title_chapter02	{r[ちんじゅ]}鎮守{/r}の{r[もり]}森{/r}を{r[と]}取{/r}り{r[かえ]}返{/r}せ
Title_chapter03	{r[しょうじょせんし]}少女戦士{/r}ユーリア
Title_chapter04	トロピカルバトル
Title_chapter04_02	ボルケーノバトル
Title_chapter05	{r[てっぺき]}鉄壁{/r}の{r[ようさい]}要塞{/r}
Title_chapter06	ボルケーノバトル
Title_chapter06_02	トロピカルバトル
Title_chapter07	{r[ゆきやま]}雪山{/r}の{r[さいかい]}再会{/r}
Title_chapter08	{r[ちち]}父{/r}と{r[こ]}子{/r}
Title_chapter09	{r[けっせん]}決戦{/r}
\scene\scene_fileselect.msbt
Txt_FileSelect	ファイル{r[せんたく]}選択{/r}
Txt_SushiLikerRank	スシライカーランク
Txt_HeadLine	{r[たび]}旅{/r}ファイル
Txt_NoData	さいしょからはじめる
Label_NewFileSelect	Ａボタンで、{r[ものがたり]}物語{/r}を{r[さいしょ]}最初{/r}から{r[はじ]}始{/r}めます。
Btn_Start	スタート
Txt_FileCreate	ファイル{r[さくせい]}作成{/r}
Txt_GenderSelect	どちらのムサシにしますか？
Txt_Boy	おとこのこ
Txt_Girl	おんなのこ
Label_GenderSelect	{r[しゅじんこう]}主人公{/r}の{c[dc0000]}{r[せいべつ]}性別{/r}{c[000000]}を{r[き]}決{/r}めます。\nゲームが{r[はじ]}始{/r}まると{c[dc0000]}\n{r[へんこう]}変更{/r}できません{c[000000]}。
Label_FileNameInput	{c[dc0000]}ファイル{r[めい]}名{/r}{c[000000]}はゲーム{r[ちゅう]}中{/r}\nいつでも{r[へんこう]}変更{/r}できます。
Label_FileNameCheck	このゲームは{c[dc0000]}オートセーブ\n{c[000000]}です。{c[dc0000]}バトル{r[ご]}後{/r}など{c[000000]}に{c[dc0000]}{r[じどう]}自動{/r}\n{c[000000]}でデータが{c[dc0000]}{r[ほぞん]}保存{/r}{c[000000]}されます。
Win_FileNameCheck	これでよろしいですか？
Win_FileDeleteCheck	{c[dc0000]}セーブデータ{c[000000]}が{r[こわ]}壊{/r}れています。\nセーブデータを{r[さくじょ]}削除{/r}します。
Win_FileDeleting	{c[dc0000]}セーブデータ{c[000000]}を{r[さくじょ]}削除{/r}しています…
Win_FileDeleteComplete	{c[dc0000]}セーブデータ{c[000000]}を{r[さくじょ]}削除{/r}しました。
Win_SkipCheck	デモは「{c[006e00]}スキップ{c[000000]}」ボタンでとばせます。\nすべてのデモは、ゲーム{r[かいしご]}開始後{/r}に\n{c[dc0000]}あとから{r[みかえ]}見返{/r}せる{c[000000]}ようになります。
Win_StoryClear	ゲームクリア！！\n{c[006e00]}{r[とら]}虎{/r}の{r[まき]}巻{/r}{c[000000]}の「{c[006e00]}できごと{c[000000]}」から、すべての\n{c[dc0000]}アニメムービー{c[000000]}が{r[み]}見{/r}られるようになった！
\scene\scene_loading.msbt
Label_DataBroken	セーブデータが壊れています。\n\nセーブデータを作り直します。
Label_Creating	セーブデータを{r[さくせい]}作成{/r}しています…
Lable_CreationComplete	セーブデータを{r[つく]}作{/r}り{r[なお]}直{/r}しました。
\scene\scene_map.msbt
Label_UnknownEnemy	?????????
Label_Opponent	たいせんあいて
Label_RecommendLevel	おすすめ Lv
Label_God	スシガミ
Label_UseGod	つかうスシガミ
Label_Treasure	おたから
Label_Rank	ランク
Label_Result	けっか
Label_NoResult	みちょうせん
Label_Score	ハイスコア
Label_Star	スター
Label_SelectDestination	{r[い]}行{/r}き{r[さき]}先{/r}を{r[えら]}選{/r}ぼう
Label_ClearRate	クリアりつ
Label_GetRank	かくとくランク
Label_Owner	あるじ
Label_Explain	かいせつ
Label_BuildingLevel	たてもの Lv
Label_SushibarFacilityName	まねき{r[ずし]}寿司{/r}
Label_SushibarOwner	キャッテン
Label_SushibarText	{r[せかいじゅう]}世界中{/r}から{r[ひと]}人{/r}と{r[じょうほう]}情報{/r}が{r[あつ]}集{/r}まる{r[せかいはつ]}世界初{/r}の{r[かいてんずしてん]}回転寿司店{/r}。\nドートンやお{r[きゃく]}客{/r}さんたちから、いろんな{r[はなし]}話{/r}が{r[き]}聞{/r}ける！
Label_ShrineFacilityName	スシガミ{r[じんじゃ]}神社{/r}
Label_ShrineOwner	ミコ
Label_ShrineText	{r[おお]}大{/r}スシガミ{r[さま]}様{/r}がまつられている、{r[さいこ]}最古{/r}の{r[じんじゃ]}神社{/r}。\nスシライカーランクの{r[にんてい]}認定{/r}もしてくれる！
Label_TowerFacilityName	パズルタワー
Label_TowerOwner	ドートン
Label_TowerOwner_02	バンブーク
Label_TowerText	スシ{r[ざら]}皿{/r}パズルバトルに{r[ちょうせん]}挑戦{/r}！\nドートンが{r[つく]}作{/r}ったカラクリロボが{r[あいて]}相手{/r}になる。
Label_ArenaFacilityName	{r[とうぎじょう]}闘技場{/r}
Label_ArenaOwner	ドートン
Label_ArenaOwner_02	ソスナ
Label_ArenaText	{r[つうしん]}通信{/r}で{r[ほか]}他{/r}のプレイヤーと{r[たいせん]}対戦{/r}ができる！\nライバルたちとの{r[あつ]}熱{/r}いバトルを{r[たの]}楽{/r}しもう！
Label_KoziinFacilityName	チビっこハウス
Label_KoziinOwner	ユーリア
