\database\database_area.msbt
areaName_area01	共和国
Player_StgWin_200_f	ふふ～ん♪ こっちには優秀な\n情報通がついているのよ♪
Player_StgWin_201_f	マ、マッチョじゃないし！\nスシライカーのムサシよ!!
Player_StgWin_202_f	マッチョ～ マッチョ～…\nってなにやらせるのよ…!!
Player_StgWin_203_f	そのおじさんよりわたしのほうが\n一枚上手だったってことね♪
Player_StgWin_204_f	ん？ そのセリフ…\nさっきも聞いたような……
Player_StgWin_205_f	ここの隊長さんは、みんなのことを\n最強だって言っているの…？
Player_StgWin_206_f	そういう方針だったのね…\nギアは絶対に取り返すわ…！
Player_StgWin_209_f	誰が立ちはだかろうと\nスシを信じてバトルするだけよ！
Player_StgWin_210_f	あやしい実験をしてるって聞いたわ\nそれが本当ならわたしが止める!!
Player_StgWin_211_f	その通り♪\n盗んだものを返してもらうわ！
Player_StgWin_212_f	その発明のためだったら人のものを\n盗んでいいってわけじゃないわよ！
Player_StgWin_213_f	最弱かどうかは分からないけど\n大事なのはスシを信じる心よ！
Player_StgWin_214_f	あ、あれ？\nこの流れ… 前にもあったような…
Player_StgWin_215_f	もしかしてこの隊は\nたたいて伸ばす方針なんじゃ…？
Player_StgWin_216_f	なんだかおじさんさみしそう…\n部下の育成も大変なのね……
Player_StgWin_217_f	その施設に行くために来たのよ！\n電磁砲まであるなんてあやしいわ！
Player_StgWin_218_f	スシを粗末にする実験の施設なんて\n認めるわけにはいかないわ!!
Player_StgWin_219_f	人工スシゲートなんかで\n本当の幸せがやってくるはずない！
Player_StgWin_221_f	おじさんは自分の口のかたさを\n疑ったほうがいいかもよ…？
Player_StgWin_222_f	行くなと言われると\n行きたくなっちゃうわよね♪
Player_StgWin_223_f	じゃあ悪いけど\nしかられてね♪
Player_StgWin_224_f	レアスシガミのゴクオウ\nわたしがもらい受けるわ！
Player_StgWin_225_f	ご、ごめんね、おねえさん\nわるく思わないでね…
Player_StgWin_226_f	悪いけどまた今度ね！ この先に\nレアスシガミがいるみたいなの！
Player_StgWin_227_f	それってつまりこの先に\nなにかがあるってこと？
Player_StgWin_228_f	皿を奪われても、それ以上の皿を\n投げればいいだけよ♪
Player_StgWin_233_f	さっきも言ったけど\nソスナはもうここにはいないわよ？
Player_StgWin_234_f	あの～ …赤いスシを食べない件\nもうソスナは撤回しているわよ…？
Player_StgWin_235_f	な、なんだか献身的すぎて\n泣けてくるわ…
Player_StgWin_236_f	そう言ってるじゃない…\nすこしは聞く耳もってよね！
Player_StgWin_237_f	ソスナの部隊はさっき倒したから\nそれでここまで来られたのよ♪
Player_StgWin_238_f	え、ええ… 悲痛な叫びだけど\nごめん… 先には行かせてもらうわ
Player_StgWin_239_f	その手にはひっかからないわよ♪\nこの先にほこらがあるんでしょ？
Player_StgWin_240_f	よっしゃ～♪ レアスシガミと\n契約させてもらうわよ♪
Player_StgWin_249_f	う～ん… まだこの近くには\n現れていないみたい…
Player_StgWin_250_f	残念だけど、まだスシガミの\n気配はぜんぜん感じないわ…
Player_StgWin_251_f	まあね♪ でもさすがに連戦が\n続くと息が切れてくるわ…
Player_StgWin_252_f	わたしをだましたところで\nスシバトルはだませないわよ♪
Player_StgWin_253_f	スシガミのほこらが呼んでいる…\nそんな気がするの♪
Player_StgWin_254_f	おじさんの運が尽きて\nわたしに運がめぐってきたわ♪
Player_StgWin_255_f	スシガミいるところにムサシあり\n最近のお気に入りワードよ♪
Player_StgWin_256_f	大好きなスシを前にしたら\n寒さなんてふき飛ぶわ♪
Player_StgWin_257_f	ほこらは見つけるものじゃない！\n感じ取るものよ！ なんてね♪
Player_StgWin_258_f	もっちろん♪\nそうさせてもらうわ！
Player_StgWin_259_f	こんなに静かなところにいたら\nバトルの腕がなまりそうね…
Player_StgWin_260_f	なんだか平和そうね…\nここだけ別世界みたい……
Player_StgWin_261_f	え～…身を隠す訓練って…\nかくれんぼだったのね……
Player_StgWin_262_f	あっ…\n隊長さんがオニだったんだ……
Player_StgWin_263_f	ご、ごめんね… わたし不器用で…\nバトルの手は抜けないの…
Player_StgWin_264_f	き、筋肉が共鳴!?\nマッチョ兵士ってなんだかすごい…
Player_StgWin_265_f	そ、そう…？\nもうスシバトル関係ないよね…
Player_StgWin_266_f	そんなに明るく言われても…\n命令を無視して大丈夫なの？
Player_StgWin_267_f	行方不明の筋肉さん…\n見つかるといいわね…！
Player_StgWin_268_f	マッチョのおにいさん！\n目を覚ましてッ!!
Player_StgWin_269_f	兵隊さんがいるってことは\nこのさきになにかあるんでしょ♪
Player_StgWin_270_f	あー！ やんちゃとか言って\n子供あつかいしようとしたわね！
Player_StgWin_271_f	霊能力なんかよりも、自分の\nスシ筋をみがいたほうがいいわよ♪
Player_StgWin_272_f	いままでよりも、もっともっと\nスシが好きになっただけよ♪
Player_StgWin_273_f	おねえさんたち急に女々しく\nなるからこっちの調子がくるうわ…
Player_StgWin_274_f	わたしが強いんじゃないわ。\nスシがわたしを強くしてくれたの♪
Player_StgWin_275_f	たくさんのライバルたちと\nいっぱいスシバトルしたからね♪
Player_StgWin_276_f	負けた理由を分析するなんて\nおにいさんってマメなのね…
Player_StgWin_277_f	筋肉は鍛えてないけどスシバトルで\n心はたくさん鍛えてきたわ♪
Player_StgWin_278_f	オバサンって呼んだのは謝るわ…\nだから子供あつかいも禁止ね！
Player_StgWin_279_f	そう言われると逆に気になる…\nチラッチラッ　え？　見てないよ？
Player_StgWin_280_f	そうよ！　戦争はなにも生まない！\nだから戦争を終わらせたいの！！
Player_StgWin_281_f	あなたもスシが好きなのよね？\nもっと楽しそうに食べましょうよ♪
Player_StgWin_282_f	負けたのはヒラメ筋じゃなくて\nおにいさん自身だと思うけど…
Player_StgWin_283_f	ありきたりなあいさつだけど\n名前だけでも覚えていってね！
Player_StgWin_284_f	大人…！？　ふふっ、そうよ\nわたしも大人の仲間入りなの♪
Player_StgWin_285_f	とうさん…若い時から強かったのね\nいつかその背中を追い越せるかな…
Player_StgWin_286_f	あなたたちの電磁砲とはなんども\nたたかって対策もバッチリなのよ♪
Player_StgWin_287_f	おねえさんもムサシ…？\nどう見てもわたしじゃん！！
Player_StgWin_288_f	えーっと…そうだったっけ？\nあんまり覚えてないや～♪
Player_StgWin_289_f	解放戦線はスシに感謝し大切にする\n食べ方で未来を切り開いていくわ！
Player_StgWin_290_f	アブリコスは逆に筋肉を\n鍛えすぎな気もするけどね…
Player_StgWin_291_f	心なしか叱られることに\nワクワクしていない…？
Player_StgWin_292_f	ズルいって…\nスシバトルはそういうものよ？
Player_StgWin_293_f	立ち止まってるヒマはないの！\nとうさんにだって負けないわよ！！
Player_StgWin_294_f	その仮面の下ってどうなってるの？\nちょっとだけ見せてよ♪
Player_StgWin_295_f	こわっぱ？　こわっぱってなに？\nもしや子供って意味？　ねえ！
Player_StgWin_296_f	こちらこそガトアリでした～♪\nチャラオもなかなかヨイツ～だよ♪
Player_StgWin_297_f	筋肉を鍛えすぎたのが原因で\nバトルに負けたら本末転倒よね…
Player_StgWin_298_f	赤いスシはなにも悪くない！\n悪者あつかいはやめてよね！！
Player_StgWin_299_f	ええ、わたしはわたしの道を進んで\nスシの未来を切り開くわ…！
Player_StgWin_300_f	えっ…自分で解決しないの？\nなんだか男らしくないわね…
Player_StgWin_301_f	この人どれだけ食欲あるのよ…\nそのうち皿まで食べだしそうね……
Player_StgWin_302_f	キミもムサシ…？\nどことなくわたしに似ている気も…
Player_StgWin_C_001_f	チャレンジけんのパワーを使って\n島のスシガミたちと一緒に戦うわ！
Player_StgWin_C_002_f	わたしも初めて出会ったわ。\nめずらしいけどかわいいよね♪
Player_StgWin_C_003_f	ネタガミってなんかダサいわね…\nだっこスシガミなんてどう？
Player_StgWin_C_004_f	スシのネタが好きすぎて\nだっこしてるって言ってるわよ
Player_StgWin_C_005_f	奥にある祠にスシガミがいるかも\nしれないのね！ありがと！
Player_StgWin_C_006_f	初めてだっこしてから一度も\n離したことがないみたいよ？
Player_StgWin_C_007_f	ネタが意外と重いみたいで\nだっこを続けるのも疲れるそうよ
Player_StgWin_C_008_f	おにいさんもネタをだっこして\nスシガミに歩み寄ったらどう？
Player_StgWin_C_009_f	言いづらいんだけど、\nムキムキコワイっておびえてるわ…
Player_StgWin_C_010_f	奥の祠にスシガミがいるんでしょ？\nだったら駆けつけないとね♪
Player_StgWin_C_011_f	島での争いをやめてくれたら\n仲良くしてあげてもいいって♪
Player_StgWin_C_012_f	スシガミはおねえさんよりも\nネタのほうが好きみたいよ？
Player_StgWin_C_013_f	なによラブリーとか言っちゃって！\nわたしだってかわいいの好きだし！
Player_StgWin_C_014_f	いい年のくせに、かわいいもの見て\nモジモジしないでよねっ！ふんだ！
Player_StgWin_C_015_f	奥の祠になにがあるっていうの？\nよけいに気になってきたわ♪
Player_StgWin_C_016_f	おじさん、見かけによらず\nかわいいものが好きなの？
Player_StgWin_C_017_f	見た目で判断しちゃダメよ！\nわたしも！この島のスシガミも！
Player_StgWin_C_018_f	だったらみんなでネタをだっこする\nマネをやってみましょ♪
Player_StgWin_C_019_f	スシが好きならみんな友達よ♪\n未知のスシガミでも関係ないわ♪
Player_StgWin_C_020_f	悲願？夢の計画？\n帝国はなにをするつもりなの？
Player_StgWin_C_021_f	この島のスシガミたちも、わたしも\nスシを愛しているんだから当然よ♪
Player_StgWin_C_022_f	ネタはだっこしたいけど\nこの島からは出たくないって♪
Player_StgWin_C_023_f	おんぶしたらネタが見えないから\nつらくてもだっこするんだって♪
Player_StgWin_C_024_f	スシネタへの愛がおさえきれなくて\nずっと一緒にいたいんだって♪
Player_StgWin_C_025_f	ふふっ♪どうかしら？\nやったわね、スシガミたち！
Player_VsWin_Closely	負けるかとハラハラしたぜ…。\nまたスシバトルしような！！
