\database\database_area.msbt
areaName_area01	{r[きょうわこく]}共和国{/r}
Player_StgWin_C_016	おっちゃん、{r[み]}見{/r}かけによらず\nかわいいものが{r[す]}好{/r}きなのか？
Player_StgWin_C_017	{r[み]}見{/r}た{r[め]}目{/r}で{r[はんだん]}判断{/r}しちゃダメだぜ！\nオレも！この{r[しま]}島{/r}のスシガミも！
Player_StgWin_C_018	だったらみんなでネタをだっこする\nマネをやってみようぜ♪
Player_StgWin_C_019	スシが{r[す]}好{/r}きならみんな{r[ともだち]}友達{/r}だ♪\n{r[みち]}未知{/r}のスシガミでも{r[かんけい]}関係{/r}ねえぜ♪
Player_StgWin_C_020	{r[ひがん]}悲願{/r}？{r[ゆめ]}夢{/r}の{r[けいかく]}計画{/r}？\n{r[ていこく]}帝国{/r}はなにをするつもりなんだ？
Player_StgWin_C_021	この{r[しま]}島{/r}のスシガミたちも、オレも\nスシを{r[あい]}愛{/r}しているんだから{r[とうぜん]}当然{/r}さ♪
Player_StgWin_C_022	ネタはだっこしたいけど\nこの{r[しま]}島{/r}からは{r[で]}出{/r}たくないってさ♪
Player_StgWin_C_023	おんぶしたらネタが{r[み]}見{/r}えないから\nつらくてもだっこするんだってさ♪
Player_StgWin_C_024	スシネタへの{r[あい]}愛{/r}がおさえきれなくて\nずっと{r[いっしょ]}一緒{/r}にいたいんだって♪
Player_StgWin_C_025	へへっ♪どんなもんだい！\nやったな、スシガミたち！
Player_StgWin_001_f	これがスシバトル…\nスシをたくさん{r[た]}食{/r}べられたわ♪
Player_StgWin_002_f	またまた{r[か]}勝{/r}っちゃったわ！\nスシをたくさん{r[た]}食{/r}べられて{r[しあわ]}幸{/r}せ～♪
Player_StgWin_003_f	どうコジロー！\nレーンドライブギアのチカラは!!
Player_StgWin_004_f	ふふ～ん♪\nスイーツならわたしも{r[だいこうぶつ]}大好物{/r}よ♪♪
Player_StgWin_005_f	{r[でんげき]}電撃{/r}シュート？\nぜんぜんシビれなかったわよ！
Player_StgWin_006_f	ふんっ！\nシールドなんて{r[かんけい]}関係{/r}ないわ!!
Player_StgWin_007_f	ふふっ♪\nすごいスピードバトルだったわ！
Player_StgWin_008_f	どう!?\n{r[こども]}子供{/r}あつかいはやめてもらうわよ！
Player_StgWin_009_f	あなたの{r[とつげき]}突撃{/r}\n{r[みき]}見切{/r}っちゃったもんね♪
Player_StgWin_010_f	カプセルか たしかに{r[べんり]}便利{/r}ね！\nいいものを{r[おし]}教{/r}えてもらったわ♪
Player_StgWin_011_f	{r[とくしゅとくしゅ]}特殊特殊{/r}って{r[い]}言{/r}ってばかりで\nバトルがおろそかだったわよ？
Player_StgWin_012_f	わたしの{r[か]}勝{/r}ちよ！\n{r[さき]}先{/r}に{r[すす]}進{/r}ませてもらうわ♪
Player_StgWin_013_f	わたしは{r[ていこく]}帝国{/r}には{r[はい]}入{/r}らないわ！\n{r[おぼ]}覚{/r}えておきなさいコジロー！！
Player_StgWin_014_f	{r[ふく]}服{/r}はちゃんと{r[き]}着{/r}たほうがいいわよ？
Player_StgWin_015_f	{r[こども]}子供{/r}あつかいはやめてよね！\nたしかに…{r[きんにく]}筋肉{/r}はないけども……
Player_StgWin_016_f	スシライカーにマッチョは\n{r[かんけい]}関係{/r}ある…の？
Player_StgWin_017_f	{r[たいちょう]}隊長{/r}だろうとマッチョだろうと\n{r[た]}立{/r}ちはだかる{r[いじょう]}以上{/r}は{r[かんけい]}関係{/r}ないわ！
Player_StgWin_018_f	これで{r[ぶたい]}部隊{/r}はクビね！\nいっそ{r[ていこく]}帝国{/r}からもぬけちゃえば？
Player_StgWin_019_f	スシが{r[い]}入{/r}れかわっても\n{r[た]}食{/r}べることには{r[か]}変{/r}わりないわ！
Player_StgWin_020_f	わたしと{r[おな]}同{/r}じくらいの\nおんなのこ…!?
Player_StgWin_021_f	あの{r[こ]}子{/r}のことが{r[き]}気{/r}になるわ…\nここは{r[とお]}通{/r}してもらうわよ！
Player_StgWin_022_f	{r[か]}勝{/r}ったんだから{r[とお]}通{/r}してもらうわよ！\nさあ どいてどいて!!
Player_StgWin_023_f	ユーリアが{r[い]}行{/r}ったのは\nこっちで{r[あ]}合{/r}っているの？
Player_StgWin_024_f	この{r[さき]}先{/r}にユーリアがいるの…？
Player_StgWin_025_f	ユーリア… すこしは{r[はなし]}話{/r}を\n{r[き]}聞{/r}いてくれる{r[き]}気{/r}になった？
Player_StgWin_026_f	{r[きんにく]}筋肉{/r}がしぼむわけないでしょ！\nいいから{r[はや]}早{/r}くそこをどいてよね!!
Player_StgWin_027_f	ム、ムテキンニク？\n{r[きんにく]}筋肉{/r}にもいろいろあるのね…
Player_StgWin_028_f	ちょ、ちょっと… {r[ま]}負{/r}けたのに\n{r[いっく]}一句{/r}{r[よ]}詠{/r}んでんじゃないわよ……
Player_StgWin_029_f	{r[きんにく]}筋肉{/r}はえんりょしておくわ\nわたしはスシライカーだからね！
Player_StgWin_030_f	バカじゃないわ！ ユーリアとは\n{r[なかま]}仲間{/r}になれる{r[き]}気{/r}がするの!!
Player_StgWin_031_f	バキューム{r[ぐ]}食{/r}いなんかじゃ\nスシの{r[あじ]}味{/r}が{r[わ]}分{/r}からないでしょ!!
Player_StgWin_032_f	{r[かぜ]}風邪{/r}でもひいているの？\nそういうときは{r[むり]}無理{/r}しないでね？
Player_StgWin_033_f	{r[じぜん]}事前{/r}に{r[めぐすり]}目薬{/r}さしておかないとね！\nバトルには{r[しゅうちゅう]}集中{/r}しないとダメよ♪
Player_StgWin_034_f	{r[あじ]}味{/r}が{r[わ]}分{/r}からないなんて\nスシの{r[たの]}楽{/r}しさが{r[はんげん]}半減{/r}しちゃうわね…
Player_StgWin_035_f	ちょっと、この{r[ぶたい]}部隊{/r}の{r[ひと]}人{/r}たち\n{r[ぜんいん]}全員{/r}が{r[たいちょうふりょう]}体調不良{/r}じゃないの……
Player_StgWin_036_f	あなたにも{r[な]}慣{/r}れてきたわ♪\nシースーマイウ～♪♪
Player_StgWin_037_f	あのおじいさんにゾッコン…\nなの……？
Player_StgWin_038_f	え、えっと… ごめんね？\n{r[な]}泣{/r}かせるつもりは……
Player_StgWin_039_f	ご、ごめん…\nこの{r[ぶたい]}部隊{/r}、やりづらいわ……
Player_StgWin_040_f	あ、あの… よかったら\nわたしも{r[いっしょ]}一緒{/r}に{r[おこ]}怒{/r}られようか…？
Player_StgWin_041_f	どうって…\nふつうに{r[よ]}避{/r}けただけよ？
Player_StgWin_042_f	ワサビが{r[た]}食{/r}べられないからって\n{r[こども]}子供{/r}あつかいしないでよ!!
Player_StgWin_043_f	ワサビは{r[にがて]}苦手{/r}だけども、スシとの\n{r[あいしょう]}相性{/r}は{r[わる]}悪{/r}くない{r[き]}気{/r}がするのよね…
Player_StgWin_044_f	これはワサビ{r[す]}好{/r}きじゃなくて\nもはやワサビ{r[ちゅうどく]}中毒{/r}ね……
Player_StgWin_045_f	ワサビが{r[す]}好{/r}きすぎて、もうなにを\n{r[い]}言{/r}っているのかわからないわ……
Player_StgWin_046_f	ちょり～っす♪\nいいバトルだったわ♪♪
Player_StgWin_047_f	{r[わる]}悪{/r}いわね、おねえさん\n{r[さき]}先{/r}に{r[すす]}進{/r}まないといけないの！
Player_StgWin_048_f	わたしでよければ、おねえさんと\nかくれんぼしても…いいよ？
Player_StgWin_049_f	ナデナデならわたしが\nしてあげないことも…ないわよ？
Player_StgWin_050_f	ム、ムサシちゃん？\nなんだか{r[ちょうし]}調子{/r}がくるうわ……
Player_StgWin_051_f	{r[しゅっせ]}出世{/r}ばかり{r[き]}気{/r}にしてても\n{r[しゅっせ]}出世{/r}はできないと{r[おも]}思{/r}うわよ？
Player_StgWin_052_f	ワサビが{r[た]}食{/r}べられるようになれば\n{r[こども]}子供{/r}あつかいされなくなるかな？
Player_StgWin_053_f	グロム… ウワサに{r[き]}聞{/r}く\n{r[ていこくいち]}帝国一{/r}のスシライカー……
Player_StgWin_054_f	{r[す]}好{/r}き{r[きら]}嫌{/r}いは{r[よ]}良{/r}くないわよ？
Player_StgWin_055_f	{r[こども]}子供{/r}あつかい{r[きんし]}禁止{/r}って{r[ちゅういが]}注意書{/r}きも\n{r[た]}足{/r}すように{r[つた]}伝{/r}えておいてよね！
Player_StgWin_056_f	わざわざ{r[ちゅうい]}注意{/r}してくれて\nありがとね♪
Player_StgWin_057_f	え、えっと… わたしはヨイツーな\nシースーのライカーよ……かな？
Player_StgWin_058_f	{r[だれ]}誰{/r}が{r[あいて]}相手{/r}だろうと、ここで{r[あし]}足{/r}を\n{r[と]}止{/r}めるわけにはいかないのよ！
Player_StgWin_059_f	エリートだろうとなんだろうと\nスシはみんなに{r[びょうどう]}平等{/r}なのよ♪
Player_StgWin_060_f	でもグロム{r[たい]}隊{/r}はエリートなんだから\n{r[か]}勝{/r}てたならいい{r[き]}気{/r}になっちゃうよ？
Player_StgWin_061_f	エリートエリートって\nもう{r[き]}聞{/r}き{r[あ]}飽{/r}きちゃった…
Player_StgWin_062_f	ちょっとビックリしたけど、\n{r[おお]}大{/r}きければいいものでもないわ！
Player_StgWin_063_f	ふふ～ん♪ グロムのいどころまで\nノンストップでつきすすむわよ！
Player_StgWin_064_f	{r[あっしゅくじんけい]}圧縮陣形{/r}？ {r[てき]}敵{/r}さんの{r[はいち]}配置{/r}が\nやたら{r[ちか]}近{/r}いのはそのせいね…
Player_StgWin_065_f	スシは{r[ひと]}人{/r}を{r[えがお]}笑顔{/r}にするものよ♪\n{r[たの]}楽{/r}しんで{r[た]}食{/r}べないと♪♪
Player_StgWin_066_f	あのデッケー{r[たいほう]}大砲{/r}のことかしら？\nそれならもうなれっこよ♪
Player_StgWin_067_f	{r[みち]}道{/r}をあけてもらうわよ！\nグロムを{r[お]}追{/r}いかけないと…！
Player_StgWin_068_f	パーティが{r[ひら]}開{/r}けなくなって\n{r[わる]}悪{/r}いことしちゃったかな？
Player_StgWin_069_f	{r[い]}言{/r}い{r[わけ]}訳{/r}するなんて\n{r[おとこ]}男{/r}らしくないわね！
Player_StgWin_070_f	あなたがスシを{r[す]}好{/r}きなことは\n{r[たたか]}戦{/r}っていて{r[つた]}伝{/r}わってきたわよ♪
Player_StgWin_071_f	まだいるかもしれない！\n{r[さき]}先{/r}に{r[い]}行{/r}かせてもらうわよ!!
Player_StgWin_072_f	{r[うれ]}嬉{/r}しい{r[ごさん]}誤算{/r}ですって!?\n{r[いったい]}一体{/r}なにを{r[い]}言{/r}っているの!!
Player_StgWin_073_f	スシは{r[ごうりせい]}合理性{/r}どうこうじゃない！\nおいしく{r[ぜんぶ]}全部{/r}を{r[た]}食{/r}べるものよ!!
Player_StgWin_074_f	{r[わる]}悪{/r}いわね、おじさん\n{r[さき]}先{/r}に{r[い]}行{/r}かせてもらうわよ！
Player_StgWin_075_f	そう！ わたしがムサシよ！\nもしかしてちょっと{r[ゆうめいじん]}有名人{/r}？
Player_StgWin_076_f	トドメなんてささないわよ\nそれじゃまるで{r[あくやく]}悪役{/r}だわ
Player_StgWin_077_f	ん？ {r[か]}勝{/r}っても{r[あじ]}味{/r}なんてしないけど\n{r[ま]}負{/r}けると{r[あじ]}味{/r}がするの??
Player_StgWin_078_f	シースー？ ムーゲー??\n{r[いったい]}一体{/r}なんなの…??
Player_StgWin_079_f	なんなのこの{r[ひと]}人{/r}？\n{r[しか]}叱{/r}られるのに{r[よろこ]}喜{/r}んでるわよ??
Player_StgWin_080_f	こ、この{r[ひと]}人{/r}もおかしいわ…。\n{r[しか]}叱{/r}ってくれってお{r[ねが]}願{/r}いするなんて
Player_StgWin_081_f	……。\nあのオバサンの{r[ぶか]}部下{/r}、{r[だいじょうぶ]}大丈夫{/r}なの…
Player_StgWin_082_f	た、{r[たいちょう]}隊長{/r}が{r[いちばん]}一番{/r}{r[しんぱい]}心配{/r}な{r[ひと]}人{/r}だったわ…
Player_StgWin_083_f	たしかにちょっと{r[くせん]}苦戦{/r}したけど…\nわたしは{r[ま]}負{/r}けられないの!!
Player_StgWin_084_f	ソスナって{r[ひと]}人{/r}の{r[ぶか]}部下{/r}たちは\n{r[あか]}赤{/r}いスシを{r[た]}食{/r}べると{r[おこ]}怒{/r}られるのね…
Player_StgWin_085_f	{r[あか]}赤{/r}いスシが{r[つよ]}強{/r}いんじゃないわ！\nバランスよく{r[た]}食{/r}べるから{r[つよ]}強{/r}いのよ！
Player_StgWin_086_f	{r[いじ]}意地{/r}はってないで\n{r[あか]}赤{/r}いスシも{r[た]}食{/r}べちゃえば？
Player_StgWin_087_f	{r[むり]}無理{/r}に{r[あか]}赤{/r}いスシをガマンするから\nスシの{r[まぼろし]}幻{/r}が{r[み]}見{/r}えちゃってるのね…
Player_StgWin_088_f	シースーがマイウーでガトアリ…\nうう… {r[こんらん]}混乱{/r}してくるわ……
Player_StgWin_089_f	{r[ぶか]}部下{/r}がスシバトルをしているときに\n{r[じぶん]}自分{/r}は{r[ゆうが]}優雅{/r}にスイーツなのね…
Player_StgWin_090_f	{r[はや]}早{/r}く{r[い]}行{/r}きたかったからバトル{r[ちゅう]}中{/r}\nずっとソワソワしていたの？
Player_StgWin_091_f	そっか…\nあなたたちも{r[くろう]}苦労{/r}してるのね……
Player_StgWin_092_f	ん？\nソスナがなんですって？
Player_StgWin_093_f	い、いや、うらみはないけど\n{r[しょうぶ]}勝負{/r}を{r[いど]}挑{/r}んでくるから……
Player_StgWin_094_f	ふふ～ん♪ {r[あか]}赤{/r}いスシ{r[いがい]}以外{/r}の\nスシだってあるんだもんね♪♪
Player_StgWin_095_f	はくしょん…！\nた、たしかに{r[さむ]}寒{/r}いわね……
Player_StgWin_096_f	え、ええ…！ いさぎよいわね！\nしっかり{r[あたた]}暖{/r}まってきてね!!
Player_StgWin_097_f	こっちだって{r[さむ]}寒{/r}いわよ！\nなんなのよここは!!
Player_StgWin_098_f	うまいこと{r[い]}言{/r}った……のかな？
Player_StgWin_099_f	あーー！ そのセリフは!!\nおじさんのこと{r[おも]}思{/r}い{r[だ]}出{/r}したわ!!
Player_StgWin_100_f	あ！ {r[おも]}思{/r}い{r[だ]}出{/r}した！ {r[ふく]}服{/r}はちゃんと{r[き]}着{/r}て\nってアドバイスしたじゃない!!
Player_StgWin_101_f	ええ！ バトルをたくさんして\n{r[きんにく]}筋肉{/r}だってちょっぴり{r[つ]}付{/r}いたわ!!
Player_StgWin_102_f	マッチョのこだわりはどうしても\n{r[す]}捨{/r}てられない{r[ひと]}人{/r}たちなのね……
Player_StgWin_103_f	わ、わたしが{r[しん]}真{/r}のマッチョ…？\nそれって… {r[よろこ]}喜{/r}んでいい……の??
Player_StgWin_104_f	えー、だって{r[ほんとう]}本当{/r}のことを\n{r[い]}言{/r}ったまでじゃん～
Player_StgWin_105_f	{r[め]}目{/r}を{r[さ]}覚{/r}まして！ あんなやり{r[かた]}方{/r}で\n{r[つよ]}強{/r}くなれるわけがないでしょッ！！
Player_StgWin_106_f	あ！ {r[きんにく]}筋肉{/r}しぼむ{r[ひと]}人{/r}!!\nおにいさんは{r[じゅうぶん]}十分{/r}マッチョだよ!!
Player_StgWin_107_f	わあ！ {r[こんど]}今度{/r}はムテキンニクの{r[ひと]}人{/r}!!\nアブリコス{r[たい]}隊{/r}が{r[せい]}勢{/r}ぞろいなの!?
Player_StgWin_108_f	{r[きんにく]}筋肉{/r}{r[はいく]}俳句{/r}の{r[ひと]}人{/r}も{r[おぼ]}覚{/r}えてるわよ！\nなんだか{r[しんり]}真理{/r}にたどり{r[つ]}着{/r}いた…？
Player_StgWin_109_f	マッチョも{r[たの]}楽{/r}しそうに{r[おも]}思{/r}えてきて\nちょっと{r[かんが]}考{/r}えちゃうなあ…
Player_StgWin_110_f	ユキチさんを{r[たす]}助{/r}けたいの！\n{r[とお]}通{/r}してもらうわよ!!
Player_StgWin_111_f	もうやめてアブリコス！\nそんな{r[た]}食{/r}べ{r[かた]}方{/r}はスシに{r[しつれい]}失礼{/r}だわ!!
Player_StgWin_112_f	そ、そうなの？\nあんまり{r[き]}気{/r}に{r[や]}病{/r}まないでね…？
Player_StgWin_113_f	あれ？ さっきも{r[じぶん]}自分{/r}のことを\n{r[さいじゃく]}最弱{/r}って{r[い]}言{/r}う{r[ひと]}人{/r}がいたような…？
Player_StgWin_114_f	この{r[ぶたい]}部隊{/r}の{r[ひと]}人{/r}たち\nみんな{r[い]}言{/r}い{r[わけ]}訳{/r}が{r[おな]}同{/r}じね…
Player_StgWin_115_f	おじさんが{r[いちばん]}一番{/r}{r[よわ]}弱{/r}いの…？\nいったい{r[だれ]}誰{/r}が{r[ほんとう]}本当{/r}の{r[さいじゃく]}最弱{/r}なの……
Player_StgWin_116_f	わたしもあなたとバトルをするのが\n{r[あ]}当{/r}たり{r[まえ]}前{/r}に{r[おも]}思{/r}えてきたわ♪
Player_StgWin_117_f	ルツコイさんね…\nどんなスシバトルか{r[たの]}楽{/r}しみだわ♪
Player_StgWin_118_f	{r[こんど]}今度{/r}はマツイさんね…\n{r[つぎ]}次{/r}の{r[ひと]}人{/r}に{r[たく]}託{/r}す{r[かん]}感{/r}じなのかしら…？
Player_StgWin_119_f	この{r[ぶたい]}部隊{/r}の{r[へいたい]}兵隊{/r}さんたちは\nなんだかみんな{r[ひとまか]}人任{/r}せのような…
Player_StgWin_120_f	{r[たいちょう]}隊長{/r}さんはみんなの{r[せきにん]}責任{/r}が\nのしかかって{r[たいへん]}大変{/r}そうね…
Player_StgWin_121_f	{r[ひみつへいき]}秘密兵器{/r}なんだっけ？\n{r[わる]}悪{/r}いわね、{r[こわ]}壊{/r}しちゃって！
Player_StgWin_122_f	マッチョはマッチョで{r[たいへん]}大変{/r}そうだし\nやめといたほうがいい{r[き]}気{/r}が…
Player_StgWin_123_f	ワ、ワサビは{r[かんべん]}勘弁{/r}して～！\nあれはツーンとして{r[にがて]}苦手{/r}なのよ…
